N-Z,N,Z,A,EL,Sn,D_Sn,is_from_experiment,Sp,D_Sp,is_from_experiment,Q4b,D_Q4b,is_from_experiment,Qda,D_Qda,is_from_experiment,Qpa,D_Qpa,is_from_experiment,Qna,D_Qna,is_from_experiment
49,138,89,227,Ac,6531.0041,3.3355,1,5107.0318,2.246,1,-6729.5034,77.01,1,14567.2784,2.8536,1,11887.7376,2.1086,1,9747.3027,11.3427,1
47,137,90,227,Th,5464.2083,4.8141,1,5793.413,3.4323,1,-10965.0,100.0,0,14878.2611,4.7618,1,10434.6665,4.4407,1,12625.3287,2.2589,1
45,136,91,227,Pa,7274.5471,13.2949,1,3656.2496,8.441,1,-15350.0,200.0,0,15230.9849,8.7706,1,11698.8453,11.9704,1,12242.6251,8.2329,1
43,135,92,227,U,6355.082,13.8696,1,4277.5372,13.9846,1,999999.0,999999.0,1,15399.2005,82.2921,1,10046.7377,11.2876,1,14695.8552,12.7294,1
41,134,93,227,Np,8309.1764,127.8342,1,2038.7502,77.7647,1,999999.0,999999.0,1,15917.8243,77.6111,1,11700.3831,78.4718,1,14363.0695,77.3385,1
39,133,94,227,Pu,6931.0,224.0,0,3336.0,143.0,0,999999.0,999999.0,1,15863.0,135.0,0,9602.0,104.0,0,16674.0,101.0,0
37,132,95,227,Am,8861.0,361.0,0,739.0,283.0,0,999999.0,999999.0,1,16590.0,361.0,0,11764.0,361.0,0,15794.0,202.0,0
58,143,85,228,At,3622.0,500.0,0,7690.0,566.0,0,12985.0,400.0,0,15042.0,566.0,0,12164.0,500.0,0,999999.0,999999.0,1
56,142,86,228,Rn,5713.6863,22.6061,1,9476.0,300.0,0,8472.5668,17.7693,1,11294.0,300.0,0,9808.0,300.0,0,6310.0,300.0,0
54,141,87,228,Fr,4369.542,8.9502,1,6790.5844,15.6162,1,4460.6224,8.0093,1,15347.8346,12.4532,1,11714.1333,13.0155,1,8731.0,300.0,0
52,140,88,228,Ra,6308.5876,2.3347,1,8031.222,6.2267,1,-279.8066,13.615,1,12130.4618,6.5419,1,9983.6475,12.1161,1,8052.4533,11.3168,1
50,139,89,228,Ac,5026.179,2.4243,1,5571.7809,2.4193,1,-4931.0,100.0,0,15937.8853,2.4042,1,11765.6656,2.9477,1,10720.4542,12.1327,1
48,138,90,228,Th,7105.1775,2.2521,1,6367.5865,2.1013,1,-9336.9094,23.4019,1,13172.5056,3.1207,1,9997.6497,4.8647,1,10424.2582,2.7869,1
46,137,91,228,Pa,5978.0899,8.3605,1,4170.1312,4.6731,1,-13926.0,200.0,0,16436.7566,6.0874,1,11477.4612,6.5473,1,12932.696,6.3281,1
44,136,92,228,U,7896.3508,15.8542,1,4899.3409,15.2515,1,999999.0,999999.0,1,13897.2082,17.4559,1,9727.416,82.9525,1,12556.2103,14.3192,1
42,135,93,228,Np,6825.0,126.0,0,2509.0,101.0,0,999999.0,999999.0,1,17207.0,101.0,0,11317.0,101.0,0,15115.0,129.0,0
40,134,94,228,Pu,8733.0,102.0,0,3760.1805,80.4379,1,999999.0,999999.0,1,14001.7392,104.6883,1,9353.7662,94.5419,1,14382.2101,25.3284,1
38,133,95,228,Am,7402.0,283.0,0,1209.0,224.0,0,999999.0,999999.0,1,17931.0,283.0,0,11413.0,361.0,0,16878.0,220.0,0
59,144,85,229,At,5062.0,565.0,0,999999.0,999999.0,1,14200.0,400.0,0,13320.0,566.0,0,12205.0,566.0,0,999999.0,999999.0,1
57,143,86,229,Rn,3952.3845,21.9671,1,9807.0,400.0,0,9776.8828,13.2607,1,12643.0,300.0,0,9566.0,300.0,0,7460.0,401.0,0
55,142,87,229,Fr,5787.2858,8.386,1,6864.184,18.3711,1,5771.4052,5.9565,1,13493.2259,14.9519,1,11785.115,11.6094,1,6655.0,300.0,0
53,141,88,229,Ra,4449.5495,15.5692,1,8111.2295,16.8444,1,1351.3429,16.5433,1,13590.3247,16.5291,1,9905.4785,16.6504,1,9461.1713,18.6598,1
51,140,89,229,Ac,6276.0358,12.289,1,5539.2291,12.2726,1,-3111.4413,101.8992,1,14223.2794,12.2648,1,11886.4157,12.2618,1,8815.7989,13.6182,1
49,139,90,229,Th,5256.7004,2.609,1,6598.1079,2.7791,1,-7809.4066,60.6777,1,14446.8093,2.6841,1,10140.3714,3.6405,1,11564.3437,2.677,1
47,138,91,229,Pa,7098.0687,5.3116,1,4163.0224,3.3941,1,-12283.5655,106.3978,1,14802.8963,3.0763,1,11563.2542,5.4328,1,11234.0495,4.2669,1
45,137,92,229,U,6080.699,14.6412,1,5001.95,7.2243,1,999999.0,999999.0,1,15091.0562,9.2869,1,10041.0754,12.5517,1,13659.3728,7.277,1
43,136,93,229,Np,8095.0,142.0,0,2707.5944,102.0578,1,999999.0,999999.0,1,15467.151,101.5217,1,11336.6352,101.7683,1,13414.1801,101.7783,1
41,135,94,229,Pu,6784.2032,64.9558,1,3719.0,117.0,0,999999.0,999999.0,1,15526.7125,97.9857,1,9442.1022,118.7037,1,15712.5285,61.6145,1
39,134,95,229,Am,8741.0,227.0,0,1216.3663,108.8776,1,999999.0,999999.0,1,16121.0,146.0,0,11415.0,227.0,0,15009.9392,147.3965,1
58,144,86,230,Rn,5264.0,201.0,0,10009.0,447.0,0,11307.0,200.0,0,11001.0,447.0,0,9603.0,361.0,0,5536.0,448.0,0
56,143,87,230,Fr,4252.8029,8.2341,1,7164.6024,14.5896,1,7313.2256,7.2124,1,14954.1093,18.8488,1,11464.9892,15.5351,1,7703.0,300.0,0
54,142,88,230,Ra,6116.9749,18.5589,1,8440.9186,11.4465,1,2901.2891,11.2405,1,11842.8917,12.3015,1,9697.916,11.8661,1,7276.8735,17.4517,1
52,141,89,230,Ac,4922.868,19.9348,1,6012.5476,22.1174,1,-1398.2292,57.2406,1,15608.9991,15.9606,1,11524.9777,15.9545,1,9802.3433,16.8983,1
50,140,90,230,Th,6794.3235,2.2089,1,7116.3955,12.1696,1,-6069.658,14.4824,1,12678.6648,1.8688,1,9877.052,1.6605,1,9331.4502,1.5388,1
48,139,91,230,Pa,5794.6232,4.2208,1,4700.9452,3.5863,1,-10698.0,143.0,0,16113.4506,3.0567,1,11232.8393,3.3747,1,11970.4303,3.2762,1
46,138,92,230,U,7666.9211,7.2944,1,5570.8024,5.4561,1,999999.0,999999.0,1,13402.2251,6.1082,1,9648.7014,8.4561,1,11456.66,4.8403,1
44,137,93,230,Np,6636.0801,115.1469,1,3262.9755,55.2951,1,999999.0,999999.0,1,16727.4217,56.6101,1,11055.6371,55.6378,1,14052.647,55.4685,1
42,136,94,230,Pu,8534.072,62.3108,1,4158.1788,102.1913,1,999999.0,999999.0,1,13818.0,101.0,0,9217.2067,78.3175,1,13533.5384,16.6927,1
40,135,95,230,Am,7380.0,178.0,0,1812.0,155.0,0,999999.0,999999.0,1,17475.0,145.0,0,10966.0,174.0,0,15939.0,162.0,0
59,145,86,231,Rn,3691.0,361.0,0,999999.0,999999.0,1,12734.0,300.0,0,12371.0,500.0,0,9534.0,500.0,0,999999.0,999999.0,1
57,144,87,231,Fr,5477.5117,10.1274,1,7378.0,200.0,0,8656.2371,7.9317,1,13428.982,15.1605,1,11701.1638,19.2941,1,5847.0,400.0,0
55,143,88,231,Ra,4371.1358,15.339,1,8559.2515,13.1173,1,4410.5365,11.6791,1,13259.0418,12.4211,1,9696.3222,13.2132,1,8619.424,21.0181,1
53,142,89,231,Ac,6146.8512,20.514,1,6042.4239,16.6156,1,139.1667,52.7904,1,13911.6973,20.211,1,11686.7141,13.1926,1,8025.0341,14.6758,1
51,141,90,231,Th,5118.0192,0.1981,1,7311.5467,15.8821,1,-4492.7663,22.0815,1,13836.6814,12.1704,1,9785.2118,1.8736,1,10522.0186,1.763,1
49,140,91,231,Pa,6820.5232,3.1819,1,4727.1449,1.464,1,-8986.0,300.0,0,14549.6278,2.5675,1,11517.4936,1.9498,1,10176.0861,2.2944,1
47,139,92,231,U,5880.3832,5.1184,1,5656.5624,3.7627,1,-13464.0,300.0,0,14619.9105,3.4976,1,9746.4081,4.9605,1,12681.4544,2.8002,1
45,138,93,231,Np,7684.2471,75.105,1,3280.3015,51.3372,1,999999.0,999999.0,1,15123.8736,51.4805,1,11267.7408,52.883,1,12346.4898,51.3215,1
43,137,94,231,Pu,6694.9109,26.3229,1,4217.0096,59.2437,1,999999.0,999999.0,1,15218.0064,103.5418,1,9347.0,103.0,0,14734.9783,25.7993,1
41,136,95,231,Am,8533.0,332.0,0,1811.0,300.0,0,999999.0,999999.0,1,15726.0,306.0,0,11166.0,301.0,0,14231.0,316.0,0
39,135,96,231,Cm,999999.0,999999.0,1,2891.0,332.0,0,999999.0,999999.0,1,15800.0,318.0,0,9284.0,361.0,0,16808.0,301.0,0
58,145,87,232,Fr,4079.0586,15.9688,1,7766.0,300.0,0,10126.2856,15.927,1,14614.0,201.0,0,11574.4896,19.1127,1,6830.0,400.0,0
56,144,88,232,Ra,5790.8509,14.595,1,8872.5907,11.9798,1,5887.51,9.3279,1,11720.9938,11.2485,1,9692.7571,10.4284,1,6780.9576,15.9313,1
54,143,89,232,Ac,4679.748,18.4426,1,6351.0361,17.3014,1,1795.0,101.0,0,15348.9242,16.6156,1,11456.5155,20.211,1,9132.5719,13.967,1
52,142,90,232,Th,6440.4187,1.0715,1,7605.1141,13.1181,1,-2914.2047,16.9397,1,12319.1308,15.899,1,9620.829,12.1925,1,8531.1494,15.5061,1
50,141,91,232,Pa,5549.1072,7.68,1,5158.2329,7.5199,1,-7473.0,300.0,0,15794.844,7.5159,1,11225.0868,7.8732,1,10903.0148,14.3206,1
48,140,92,232,U,7267.8244,2.8016,1,6103.8636,1.9519,1,-11723.0,201.0,0,13146.7093,3.0581,1,9576.6523,3.3953,1,10670.3304,2.6105,1
46,139,93,232,Np,6336.0,112.0,0,3735.0,100.0,0,999999.0,999999.0,1,16455.0,100.0,0,11013.0,100.0,0,13109.0,100.0,0
44,138,94,232,Pu,8018.9803,27.7335,1,4551.7428,53.8531,1,999999.0,999999.0,1,13835.1063,57.5174,1,9423.5924,102.5638,1,12796.6971,17.83,1
42,137,95,232,Am,7062.0,424.0,0,2178.0,301.0,0,999999.0,999999.0,1,17198.0,300.0,0,10889.0,306.0,0,15265.0,317.0,0
40,136,96,232,Cm,9008.0,361.0,0,3366.0,361.0,0,999999.0,999999.0,1,14172.0,247.0,0,9016.0,228.0,0,14584.0,210.0,0
59,146,87,233,Fr,5224.1,24.039,1,999999.0,999999.0,1,11430.642,19.6069,1,13081.0,301.0,0,11614.0,201.0,0,999999.0,999999.0,1
57,145,88,233,Ra,4234.2115,12.5596,1,9027.7436,16.4083,1,7414.9507,8.8931,1,12964.2939,11.5663,1,9711.3485,10.8072,1,7811.0,200.0,0
55,144,89,233,Ac,5917.7037,18.4426,1,6477.8889,15.9313,1,3359.5066,52.6221,1,13802.3563,17.3014,1,11655.7868,16.6156,1,7467.6711,14.5896,1
53,143,90,233,Th,4786.3856,0.0928,1,7711.7517,13.1184,1,-1320.1932,54.1938,1,13679.5964,13.1184,1,9757.3114,15.8993,1,9861.7388,10.3942,1
51,142,91,233,Pa,6528.4564,7.6442,1,5246.2706,1.1197,1,-5796.0,114.0,0,14384.4068,1.0341,1,11490.9539,1.0267,1,9297.4264,15.8916,1
49,141,92,233,U,5761.6522,2.4922,1,6316.4087,7.8348,1,-10374.2284,81.124,1,14205.5803,2.4356,1,9609.6233,3.4929,1,11703.0016,2.0543,1
47,140,93,233,Np,7482.0,112.0,0,3949.8855,50.9881,1,-14823.0,238.0,0,14853.3862,50.995,1,11197.5693,51.1667,1,11421.39,51.0497,1
45,139,94,233,Pu,6380.3971,56.7266,1,4597.0,114.0,0,999999.0,999999.0,1,15138.9562,74.5,1,9679.2754,77.1851,1,14083.221,54.3434,1
43,138,95,233,Am,8206.0,321.0,0,2365.0,115.0,0,999999.0,999999.0,1,15687.0,116.0,0,11217.0,115.0,0,13695.0,127.0,0
41,137,96,233,Cm,7111.0,217.0,0,3415.0,311.0,0,999999.0,999999.0,1,15594.0,311.0,0,9286.0,164.0,0,16007.572,82.3567,1
39,136,97,233,Bk,999999.0,999999.0,1,850.0,308.0,0,999999.0,999999.0,1,16212.0,380.0,0,999999.0,999999.0,1,15546.0,273.0,0
58,146,88,234,Ra,5474.7506,12.012,1,9278.3941,21.2821,1,8785.6699,8.4592,1,11568.602,16.2945,1,9714.1096,11.4042,1,6027.0,300.0,0
56,145,89,234,Ac,4538.1609,19.1127,1,6781.8383,16.4083,1,4886.389,16.3014,1,15055.0463,16.7023,1,11488.7616,18.0139,1,8407.0219,15.9688,1
54,144,90,234,Th,6190.0023,2.5741,1,7984.0503,13.2954,1,262.9718,7.2125,1,12169.3421,13.2954,1,9714.1603,13.2954,1,8042.8722,11.6609,1
52,143,91,234,Pa,5221.8585,4.0585,1,5681.7435,4.0847,1,-4123.0,160.0,0,15602.967,4.0838,1,11387.1146,4.0471,1,10222.4191,13.6685,1
50,142,92,234,U,6845.4697,2.0011,1,6633.422,0.8246,1,-8577.4515,17.1045,1,12909.2178,7.5928,1,9584.6768,1.4772,1,9975.5511,0.6877,1
48,141,93,234,Np,6065.0433,51.6466,1,4253.2766,8.5578,1,-13441.0,153.0,0,16056.1674,8.4681,1,11012.9092,8.6863,1,12176.87,8.4506,1
46,140,94,234,Pu,7773.1673,54.581,1,4887.5156,51.4189,1,999999.0,999999.0,1,13701.0,100.0,0,9590.3552,51.5886,1,12190.4369,7.2164,1
44,139,95,234,Am,6895.0,196.0,0,2879.0,169.0,0,999999.0,999999.0,1,16811.0,161.0,0,11017.0,161.0,0,14484.0,168.0,0
42,138,96,234,Cm,8642.2466,82.858,1,3851.0,115.0,0,999999.0,999999.0,1,14013.0,300.0,0,9176.0,300.0,0,14060.2363,27.8515,1
40,137,97,234,Bk,7447.0,278.0,0,1187.0,173.0,0,999999.0,999999.0,1,17773.0,253.0,0,10990.0,337.0,0,16632.0,337.0,0
59,147,88,235,Ra,3872.0,300.0,0,999999.0,999999.0,1,10211.0,300.0,0,12920.0,301.0,0,9921.0,300.0,0,999999.0,999999.0,1
57,146,89,235,Ac,5555.3525,19.76,1,6862.4403,16.2945,1,6314.1159,14.0412,1,13733.9053,16.4083,1,11724.26,16.7023,1,6930.728,19.76,1
55,145,90,235,Th,4666.5225,13.2954,1,8112.4119,19.1127,1,1835.4074,24.3144,1,13420.5234,18.4426,1,9727.3859,18.4426,1,9167.2007,15.9313,1
53,144,91,235,Pa,6121.2873,14.5599,1,5613.0285,14.2103,1,-2335.7015,54.5984,1,14268.0653,14.0448,1,11706.2459,14.0445,1,8780.8798,19.1127,1
51,143,92,235,U,5297.4952,0.2319,1,6709.0586,3.9947,1,-7095.0,102.0,0,14140.179,0.7998,1,9836.2888,7.5959,1,11118.4746,0.9019,1
49,142,93,235,Np,6983.0794,8.367,1,4390.8863,0.8804,1,-11727.0,401.0,0,14834.7402,2.1621,1,11297.6542,1.7625,1,10742.8977,7.6341,1
47,141,94,235,Pu,6238.958,21.5888,1,5061.4303,22.1235,1,999999.0,999999.0,1,14944.6226,54.9044,1,9687.0,102.0,0,13219.3033,20.5389,1
45,140,95,235,Am,7908.0,168.0,0,3014.3552,53.2013,1,999999.0,999999.0,1,15283.5736,75.6257,1,11127.7427,55.4,1,12912.0,113.0,0
43,139,96,235,Cm,6780.0,104.0,0,3737.0,190.0,0,999999.0,999999.0,1,15439.0,153.0,0,9458.0,317.0,0,15299.0,104.0,0
41,138,97,235,Bk,8697.0,429.0,0,1241.0,401.0,0,999999.0,999999.0,1,16188.0,409.0,0,11301.0,448.0,0,14997.0,500.0,0
58,147,89,236,Ac,4207.4805,40.6669,1,7198.0,302.0,0,7842.9041,63.2524,1,15001.1754,39.1006,1,11750.991,39.1481,1,7947.3475,42.9094,1
56,146,90,236,Th,5833.8692,19.1127,1,8390.9286,19.76,1,3353.6944,14.0891,1,12124.8151,19.76,1,9811.2204,19.1127,1,7567.543,16.4083,1
54,145,91,236,Pa,5026.2638,19.76,1,5972.7699,19.1127,1,-707.0,120.0,0,15431.8038,14.2103,1,11466.3677,14.0448,1,9672.3197,19.1127,1
52,144,92,236,U,6545.5184,0.259,1,7133.2898,14.0166,1,-5408.2382,17.6601,1,12816.5191,3.9896,1,9819.2268,0.7719,1,9359.3418,0.8772,1
50,143,93,236,Np,5736.2687,50.4196,1,4829.6598,50.4139,1,-10164.0,364.0,0,15943.9412,50.4134,1,11323.0377,50.4504,1,11535.0854,50.4212,1
48,142,94,236,Pu,7352.1562,20.5391,1,5430.5071,1.7644,1,999999.0,999999.0,1,13657.5097,8.4685,1,9817.0326,50.9882,1,11628.7993,2.4935,1
46,141,95,236,Am,6655.0,130.0,0,3431.0,121.0,0,999999.0,999999.0,1,16401.0,119.0,0,10853.0,131.0,0,13738.0,129.0,0
44,140,96,236,Cm,8232.0,104.0,0,4060.7531,55.633,1,999999.0,999999.0,1,14102.0,161.0,0,9432.0,116.0,0,13447.3868,56.9542,1
42,139,97,236,Bk,7300.0,539.0,0,1761.0,375.0,0,999999.0,999999.0,1,17530.0,361.0,0,11112.0,370.0,0,15903.0,378.0,0
59,148,89,237,Ac,5272.0,401.0,0,999999.0,999999.0,1,9149.0,400.0,0,13601.0,500.0,0,11954.0,400.0,0,999999.0,999999.0,1
57,147,90,237,Th,4371.4235,21.1184,1,8554.8715,41.3441,1,4863.4349,15.926,1,13308.7441,21.1184,1,9977.9578,21.1184,1,8670.8701,17.9177,1
55,146,91,237,Pa,5877.6495,19.1127,1,6016.5501,19.1127,1,958.0,61.0,0,14220.6768,18.4426,1,11778.7206,13.2954,1,8332.8312,19.1127,1
53,145,92,237,U,5125.7669,0.4621,1,7232.7929,14.024,1,-3857.0183,74.406,1,13812.0394,14.024,1,9915.3184,4.0155,1,10423.5771,2.4628,1
51,144,93,237,Np,6577.8124,50.4154,1,4861.9538,0.2517,1,-8338.0,230.0,0,14663.6239,0.3305,1,11590.695,0.389,1,10179.1315,3.9921,1
49,143,94,237,Pu,5881.164,2.0756,1,5575.4024,50.4315,1,-12846.593,97.3599,1,14759.4251,1.5728,1,10000.9119,8.4276,1,12593.105,1.3392,1
47,142,95,237,Am,7542.0,133.0,0,3621.0,59.0,0,999999.0,999999.0,1,15098.0,63.0,0,11084.0,60.0,0,12261.0,60.0,0
45,141,96,237,Cm,6676.9869,76.4446,1,4082.0,140.0,0,999999.0,999999.0,1,15333.3562,91.2099,1,9650.0,176.0,0,14543.5672,74.6933,1
43,140,97,237,Bk,8403.0,428.0,0,1932.0,231.0,0,999999.0,999999.0,1,15907.0,252.0,0,11351.0,231.0,0,14395.0,280.0,0
41,139,98,237,Cf,999999.0,999999.0,1,2892.0,373.0,0,999999.0,999999.0,1,15879.0,412.0,0,9407.0,181.0,0,16862.2465,98.8203,1
58,148,90,238,Th,5501.0,284.0,0,8784.0,490.0,0,6362.0,283.0,0,12015.0,286.0,0,10032.0,284.0,0,7042.0,413.0,0
56,147,91,238,Pa,4704.8984,20.514,1,6350.025,22.3946,1,2472.6218,61.0022,1,15349.6477,21.1184,1,11740.3447,20.514,1,9183.2853,21.1184,1
54,146,92,238,U,6153.719,1.2606,1,7508.8625,13.126,1,-2137.4711,12.2881,1,12684.5843,14.0519,1,9882.8866,14.0519,1,8936.3806,13.126,1
52,145,93,238,Np,5488.32,0.2,1,5224.5068,0.5572,1,-6762.0,256.0,0,15720.8224,0.3215,1,11399.8702,0.3863,1,10812.0988,14.0186,1
50,144,94,238,Pu,6999.8321,1.3459,1,5997.4221,0.4112,1,-11114.0,298.0,0,13495.8617,50.4138,1,9984.1592,0.8943,1,10890.7681,0.2791,1
48,143,95,238,Am,6220.0,84.0,0,3959.2119,58.9154,1,999999.0,999999.0,1,16230.7202,58.9213,1,11103.1302,62.3654,1,13024.7793,58.9068,1
46,142,96,238,Cm,7873.2662,75.3826,1,4413.0,61.0,0,999999.0,999999.0,1,14115.0,119.0,0,9684.6563,54.1649,1,12909.2591,23.8648,1
44,141,97,238,Bk,7065.0,344.0,0,2320.0,267.0,0,999999.0,999999.0,1,17074.0,257.0,0,11067.0,276.0,0,15238.0,261.0,0
42,140,98,238,Cf,8732.0,314.0,0,3221.0,377.0,0,999999.0,999999.0,1,14447.0,468.0,0,9372.0,499.0,0,14910.0,315.0,0
59,149,90,239,Th,4096.0,490.0,0,999999.0,999999.0,1,7912.0,400.0,0,13190.0,565.0,0,10143.0,401.0,0,999999.0,999999.0,1
57,148,91,239,Pa,5628.0,196.0,0,6477.0,344.0,0,3947.0,196.0,0,14093.0,196.0,0,11946.0,196.0,0,7763.0,199.0,0
55,147,92,239,U,4806.3822,0.172,1,7610.3463,15.9065,1,-574.2941,150.0719,1,13755.8515,13.1271,1,10102.7683,14.0529,1,9963.8676,14.0529,1
53,146,93,239,Np,6214.9108,0.9939,1,5285.6986,1.4835,1,-4939.0,207.0,0,14631.6786,1.0612,1,11730.4779,0.9577,1,9623.4519,14.0337,1
51,145,94,239,Pu,5646.2465,0.3079,1,6155.3486,0.3683,1,-9614.0,120.0,0,14427.4276,0.3092,1,10074.1814,50.4144,1,11790.04,0.2493,1
49,144,95,239,Am,7102.3794,58.9237,1,4061.7593,1.6732,1,-14240.0,300.0,0,15009.5048,2.1151,1,11352.907,2.2612,1,11658.6686,50.4394,1
47,143,96,239,Cm,6369.5591,150.564,1,4563.4303,161.2124,1,999999.0,999999.0,1,15288.0,161.0,0,9970.0,191.0,0,13891.8561,150.0728,1
45,142,97,239,Bk,8038.0,329.0,0,2485.0,207.0,0,999999.0,999999.0,1,15713.0,220.0,0,11261.0,208.0,0,13855.0,239.0,0
43,141,98,239,Cf,7147.0,321.0,0,3304.0,283.0,0,999999.0,999999.0,1,15703.0,260.0,0,9524.0,380.0,0,15995.0,121.0,0
41,140,99,239,Es,999999.0,999999.0,1,936.0,423.0,0,999999.0,999999.0,1,16403.0,315.0,0,999999.0,999999.0,1,15735.0,469.0,0
58,149,91,240,Pa,4398.0,280.0,0,6779.0,447.0,0,5500.0,201.0,0,15196.0,347.0,0,11919.0,201.0,0,8636.0,447.0,0
56,148,92,240,U,5928.4888,2.8589,1,7911.0,196.0,0,991.2751,3.1235,1,12532.2611,16.0399,1,10051.929,13.2885,1,8406.8023,16.0399,1
54,147,93,240,Np,5066.0939,17.0381,1,5545.4103,17.0515,1,-3348.0,151.0,0,15719.3037,17.0506,1,11790.1509,17.0217,1,10435.0075,21.451,1
52,146,94,240,Pu,6534.2186,0.2311,1,6474.6564,0.9526,1,-7863.4001,18.0591,1,13381.529,0.2875,1,10117.7752,0.2065,1,10381.5884,0.4778,1
50,145,95,240,Am,5951.5686,13.889,1,4367.0814,13.7901,1,-12715.0,366.0,0,16057.7683,13.7928,1,11282.5024,13.8473,1,12284.9124,13.7877,1
48,144,96,240,Cm,7494.058,150.074,1,4955.1089,2.3385,1,999999.0,999999.0,1,14013.6078,58.9243,1,10019.0,59.0,0,12278.9621,2.1595,1
46,143,97,240,Bk,6657.0,256.0,0,2772.0,212.0,0,999999.0,999999.0,1,16930.0,151.0,0,11281.0,167.0,0,14741.0,161.0,0
44,142,98,240,Cf,8284.0,121.0,0,3550.0,208.0,0,999999.0,999999.0,1,14483.0,257.0,0,9643.0,231.0,0,14387.9702,76.5379,1
42,141,99,240,Es,7476.0,473.0,0,1265.0,385.0,0,999999.0,999999.0,1,17659.0,472.0,0,11151.0,379.0,0,16662.0,432.0,0
59,150,91,241,Pa,5341.0,361.0,0,999999.0,999999.0,1,6806.0,300.0,0,13951.0,500.0,0,12080.0,413.0,0,999999.0,999999.0,1
57,149,92,241,U,4590.0,196.0,0,8102.0,280.0,0,2495.0,196.0,0,13570.0,277.0,0,10167.0,196.0,0,9319.0,344.0,0
55,148,93,241,Np,6072.4315,101.4372,1,5689.353,100.0361,1,-1666.0,193.0,0,14453.2543,100.007,1,11871.4384,100.0068,1,9067.4743,101.2521,1
53,147,94,241,Pu,5241.522,0.03,1,6650.0846,17.0151,1,-6372.0,167.0,0,14354.9177,0.9529,1,10364.5732,0.2859,1,11293.7854,1.1667,1
51,146,95,241,Am,6647.0921,13.7872,1,4479.9549,0.1685,1,-10959.0,231.0,0,15056.9227,0.2854,1,11635.2424,0.3937,1,11126.1403,0.2332,1
49,145,96,241,Cm,6093.7702,2.0909,1,5097.3105,13.8366,1,-15518.0,300.0,0,15022.217,2.044,1,10144.4038,58.9129,1,13185.024,1.2311,1
47,144,97,241,Bk,7755.0,223.0,0,3033.0,165.0,0,999999.0,999999.0,1,15545.0,223.0,0,11400.0,166.0,0,13206.0,176.0,0
45,143,98,241,Cf,6733.0,168.0,0,3626.0,225.0,0,999999.0,999999.0,1,15788.0,266.0,0,9974.0,306.0,0,15528.0,168.0,0
43,142,99,241,Es,8403.0,433.0,0,1384.0,232.0,0,999999.0,999999.0,1,16402.0,260.0,0,11480.0,377.0,0,15323.0,345.0,0
41,141,100,241,Fm,999999.0,999999.0,1,2294.0,473.0,0,999999.0,999999.0,1,16301.0,424.0,0,999999.0,999999.0,1,17589.0,423.0,0
58,150,92,242,U,5649.0,280.0,0,8410.0,361.0,0,3816.0,201.0,0,12320.0,283.0,0,10147.0,280.0,0,7766.0,447.0,0
56,149,93,242,Np,4969.5572,223.6078,1,6069.0,280.0,0,-335.0,241.0,0,15412.1859,200.0185,1,11708.2633,200.0025,1,9726.0,280.0,0
54,148,94,242,Pu,6309.5572,0.6814,1,6887.2102,100.0023,1,-4670.1055,12.9139,1,13111.4544,17.0259,1,10269.9267,1.1578,1,9790.6103,1.0009,1
52,147,95,242,Am,5537.64,0.1,1,4776.0729,0.1936,1,-9333.0,257.0,0,16053.5012,0.1959,1,11743.8489,0.3024,1,11803.4111,0.9715,1
50,146,96,242,Cm,6969.389,1.2338,1,5419.6075,0.402,1,-13596.0,401.0,0,14004.3966,13.793,1,10277.3942,1.6752,1,11861.8814,0.3184,1
48,145,97,242,Bk,6300.0,213.0,0,3239.0,135.0,0,999999.0,999999.0,1,16738.0,135.0,0,11469.0,202.0,0,14008.0,135.0,0
46,144,98,242,Cf,8011.0,168.0,0,3883.0,166.0,0,999999.0,999999.0,1,14434.0,151.0,0,10002.0,207.0,0,13886.4218,150.619,1
44,143,99,242,Es,7163.0,345.0,0,1814.0,307.0,0,999999.0,999999.0,1,17524.0,257.0,0,11464.0,283.0,0,16198.0,330.0,0
42,142,100,242,Fm,8892.0,500.0,0,2783.0,462.0,0,999999.0,999999.0,1,14885.0,543.0,0,9633.0,500.0,0,15844.0,418.0,0
59,151,92,243,U,4211.0,361.0,0,999999.0,999999.0,1,5298.0,300.0,0,13450.0,424.0,0,10334.0,361.0,0,999999.0,999999.0,1
57,150,93,243,Np,5682.0,203.0,0,6103.0,203.0,0,1116.0,32.0,0,14320.0,198.0,0,11954.0,32.0,0,8442.0,203.0,0
55,149,94,243,Pu,5033.633,2.3895,1,6951.286,200.0143,1,-3235.0,181.0,0,14150.253,100.0296,1,10302.3877,17.1532,1,10685.4662,3.1023,1
53,148,95,243,Am,6364.3262,1.2358,1,4830.8419,1.377,1,-7572.0,207.0,0,14930.6971,1.2219,1,11913.7413,1.2217,1,10505.1788,17.0519,1
51,147,96,243,Cm,5693.0815,1.0495,1,5575.049,1.0447,1,-12134.0,130.0,0,14958.4072,1.0399,1,10535.8813,13.8263,1,12703.0185,1.0264,1
49,146,97,243,Bk,7134.0,135.0,0,3403.0409,4.3986,1,999999.0,999999.0,1,15698.6662,4.5518,1,11829.4622,4.6915,1,12825.9219,14.4722,1
47,145,98,243,Cf,6468.0,181.0,0,4051.0,225.0,0,999999.0,999999.0,1,15720.0,245.0,0,10190.0,235.0,0,14912.0,181.0,0
